timestamp, MFM3, MFM4, TC1, TC2
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:48,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:49,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:50,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:51,3.000,4.000,1.000,2.000
12:25:52,3.000,4.000,1.000,2.000
